Company,Company_ID,Year,Total equity,Total assets,Receivables,BookLev(Debt_ratio),Mkt(Debt_ratio),Profitability ratio,Size (ln_total assets),Tangible_ratio (Fixed Asset ratio),Effective tax rate,Liquidity ratio,Asset_turn over,Change in Receivables,Current Asset,PPE,Total liabilities,Current Liabilities,Cashflow from operations,operating expenses,Revenue,Change in Revenue,Gross Profit,Operating Profit,Profit before tax,Net income,Auditor,Audit fee,Audit days,TAC,Rule of law,Financial sector rating,Institutional quality,Macroeconomic Mgt.,Accountability and corruption,Profit Tax
AMAJARO COCO PLC,39,2018,67784000.0,67784000,35521000,70.06101734922696,0.9859275867796047,0.4432756992800661,18.031836736860438,49.751932609465364,0.0,0.4353899433995139,0.3278723414546844,-83864000.0,484771000,3372385000,4749016000.0,1113418000,44601000.0,35962000,206739000,124915000.0,5436000,30047000,-33725000,-33725000,AAK Services ( Chartered Accountants),19000.0,120.0,-78326000,2.5,3.5,2.5,4.5,3.0,21.8
AMAJARO COCO PLC,39,2019,-54963000.0,4983846000,130167000,1.0110282300055018,1.0110282300055018,-0.02208876437995877,22.32946771907778,0.666595637184616,0.0,0.6101770668986226,25.35779303046184,94646000.0,659397000,3322210000,5038809000.0,1080665000,-289329000.0,46422000,196541000,-10198000.0,-108157000,-110087000,-122747000,-122747000,AAK Services ( Chartered Accountants),19000.0,110.0,166582000,2.5,3.5,2.5,4.5,3.0,21.8
GSK Ghana,40,2008,4764841000.0,9093094000,1885546000,1.0258612745012863,0.6619024183050223,0.17749305132004575,22.9307810612591,0.4357147303217145,0.30198314602020127,1.4697489079873538,0.7506939905557019,1885546000.0,5130939000,3961995000,9328253000.0,3491031000,2006962000.0,3539309000,12112917000,12112917000.0,5153270000,1613961000,1665838000,1162783000,PWC,141000.0,90.0,-844179000,2.5,3.5,2.5,3.5,3.0,21.4
GSK Ghana,40,2009,5772938000.0,11224105000,1616061000,0.669082300994155,0.565382056839272,0.21552043570511858,23.141329534656485,0.42663410579284494,0.3109567527280872,1.404303915302536,0.7692425519561119,-269485000.0,6435519000,4788586000,7509850000.0,4582711000,2802492000.0,3893825000,14591113000,2478196000.0,6312849000,2419024000,2290341000,1578144000,PWC,141000.0,113.0,-1224348000,2.5,3.0,2.5,3.0,3.0,20.9
GSK Ghana,40,2010,7385195000.0,14154058000,1838385000,0.47822772804802693,0.47822772804802693,0.19357621679945072,23.373267204373153,0.48612984346962546,0.272889223372217,1.321269454068044,0.858388181145727,222324000.0,7273188000,6880710000,6768863000.0,5504697000,2136812000.0,4487837000,16489111000,1897998000.0,7227726000,2739889000,3199628000,2326484000,PWC,166950.0,59.0,189672000,2.5,2.5,2.5,3.0,3.0,21.0
GSK Ghana,40,2011,8911598000.0,17710379000,2488055000,0.4968149467608796,0.4968149467608796,0.18774533283562142,23.59741668885096,0.41005548215540727,0.2985272307905605,1.414116749301332,0.8374410411093894,649670000.0,10447981000,7262238000,8798781000.0,7388344000,4212628000.0,5509121000,21148210000,4659099000.0,8834162000,3325041000,3808336000,2671444000,PWC,180000.0,54.0,-1541184000,2.5,2.5,2.5,3.0,3.0,21.0
GSK Ghana,40,2012,10502627000.0,21571268000,3692678000,0.5131196274600084,0.5131196274600084,0.18017906967731337,23.79462808096971,0.4095753666404775,0.3232438840805289,1.3477938425017397,0.8584895928682293,1204623000.0,12736048000,8835060000,11068641000.0,9449552000,4049325000.0,6383054000,25127000000,3978790000.0,10136222000,3886691000,4070688000,2754863000,PWC,212950.0,94.0,-1294462000,2.5,2.5,2.5,3.0,3.0,21.0
GSK Ghana,40,2013,12182007000.0,26022153000,4088284000,0.5318601423948279,0.5318601423948279,0.15968086883510368,23.982214050650715,0.4658283655468477,0.32370200542495686,1.1826264515215106,0.8916681329544686,395606000.0,13900136000,12121857000,13840146000.0,11753615000,4996026000.0,7526017000,29183675000,4056675000.0,11602050000,4155240000,4311555000,2915896000,PWC,250190.0,80.0,-2080130000,2.5,3.5,3.5,4.0,3.0,33.2
GSK Ghana,40,2014,12766228000.0,27789038000,4977242000,0.5406020172414748,0.5406020172414748,0.07866821442325567,24.04790746333303,0.48290243080742845,0.3304333322238101,1.0838864244346977,0.91048531726892,888958000.0,14306218000,13419394000,15022810000.0,13199001000,1378889000.0,7813404000,30521127000,1337452000.0,10801472000,2186114000,2733907000,1830533000,PWC,277210.0,85.0,451644000,2.5,4.0,3.5,4.5,3.0,33.2
GSK Ghana,40,2015,12994466000.0,31121864000,6236265000,0.5824650477233626,0.5824650477233626,0.037031361617671746,24.161176431635074,0.44185470381851166,0.1675400554674429,1.0703210715856637,1.015902093795051,1259023000.0,17247462000,13751342000,18127398000.0,16114288000,5138681000.0,8583760000,30634708000,113581000.0,10326243000,1152485000,1148782000,956315000,Deloitte & Touche,240000.0,68.0,-4182366000,2.5,4.0,3.5,4.5,3.0,33.2
GSK Ghana,40,2016,16853678000.0,27981229000,5374710000,0.39767913696714324,0.39767913696714324,-0.01068080319131086,24.0547997294507,0.07551212278774459,-11.793222910200063,2.514658295145548,1.9451961916705742,-861555000.0,27981229000,2112922000,11127551000.0,11127249000,1010812000.0,3437121000,14384785000,-16249923000.0,8966411000,-298862000,185891000,2378145000,Deloitte & Touche,280000.0,75.0,1367333000,2.5,4.0,3.5,4.0,3.0,32.4
GSK Ghana,40,2017,16980217000.0,26282191000,6811164000,0.3540790796322879,0.3540251990103853,0.042733727945284315,23.992157398472703,0.0879680084510458,0.5679062909567497,2.8246576876316225,1.6334764018384897,1436454000.0,26286191000,2311992000,9305974000.0,9305974000,-2150292000.0,4516547000,16089728000,1704943000.0,4479568000,1123136000,1123136000,485300000,Deloitte & Touche,170000.0,75.0,2635592000,3.0,4.0,3.5,4.5,3.0,27.4
GSK Ghana,40,2018,8651191000.0,15700216000,5740325000,0.4489763070775587,0.4489763070775587,0.07393681717499938,23.476940307167816,0.1502437928242516,0.46728444622096027,14.160469881308789,0.8527408043081828,-1070839000.0,13338313000,2358860000,7049025000.0,941940000,-412136000.0,5341050000,18411475000,2321747000.0,5928151000,1160824000,1160824000,618389000,Deloitte & Touche,192100.0,66.0,1030525000,3.0,4.0,3.5,4.5,3.0,30.1
GSK Ghana,40,2019,8980425000.0,18684558000,6843962000,0.5193664736409607,0.5193664736409607,0.06306170046944648,23.650963244265558,0.11039897224221198,0.21406287130393456,1.6789888390853671,0.9000130055798754,1103637000.0,16293131000,2062756000,9704133000.0,9704133000,718952000.0,5252407000,20760320000,2348845000.0,6052300000,1178280000,1178280000,926054000,Deloitte & Touche,225000.0,72.0,207102000,3.0,4.0,3.5,4.5,3.0,29.8
Voltic Minerals ,41,2008,36862557000.0,73191197000,6528920000,0.49635258732002974,0.49635258732002974,0.21586714861351428,25.016340991119076,0.5018815309168942,0.3060952029930468,1.4510713540229705,1.0580913593095742,6528920000.0,34612598000,36733310000,36328640000.0,23853133000,14591643000.0,10514749000,69172852000,69172852000.0,33561836000,15799575000,17092950000,11860880000,KPMG,191000.0,68.0,-2730763000,3.0,4.0,3.5,4.5,3.0,29.8
Voltic Minerals ,41,2009,31524701000.0,73868737000,9104844000,0.573233518260912,0.573233518260912,0.2681308196727392,25.025555530736995,0.485969578713658,0.2869966988844953,1.1484393820067447,0.8286059752160804,2575924000.0,35764651000,35897959000,42344036000.0,31141958000,11281730000.0,14000466000,89148207000,19975355000.0,42638611000,19806485000,18991762000,13541189000,KPMG,219650.0,65.0,2259459000,3.0,3.5,3.5,4.5,3.0,30.1
Voltic Minerals ,41,2010,34199119000.0,82558876000,13256299000,0.5857608453874784,0.5857608453874784,0.25177415206088805,25.136777524245904,0.46323960369809297,0.3127949817734839,1.2206051373703881,0.7548793957225204,4151455000.0,42489725000,38244541000,48359757000.0,34810377000,27633777000.0,27363624000,109366975000,20218768000.0,47694924000,20786191000,19988735000,13736359000,KPMG,241620.0,64.0,-13897418000,3.0,3.5,3.5,4.5,3.0,30.1
Voltic Minerals ,41,2011,13256299000.0,92227824000,18133997000,0.5632175817137354,0.7966844983448089,0.2877493997906749,25.247527700724778,0.4998335101129568,0.31512559553311104,1.2141066462158747,0.7457989113569627,4877698000.0,44422511000,46098557000,51944332000.0,36588640000,19530773000.0,21118172000,123663125000,14296150000.0,55043605000,26538501000,26176966000,17927934000,KPMG,265780.0,67.0,-1602839000,3.0,3.5,3.5,4.5,3.0,30.1
Voltic Minerals ,41,2012,38611514000.0,106009667000,9498599000,0.6357736507180991,0.6357736507180991,0.20654530496732906,25.38679612501339,0.7196876771624988,0.30262916080030383,0.6366919864687994,0.9102520513965248,-8635398000.0,28778183000,76293851000,67398153000.0,45199537000,23542190000.0,34035655000,116461882000,-7201243000.0,55183201000,21895799000,20383158000,14214620000,KPMG,292360.0,74.0,-9327570000,3.0,3.0,3.5,4.5,3.0,30.1
Voltic Minerals ,41,2013,46039111000.0,121060621000,5138749000,0.6197020086325181,0.6197020086325181,0.17028112717181584,25.519557257084553,0.7278407402189024,0.30249790183066194,0.6287383327621984,0.9885442065212913,-4359850000.0,32238619000,88112852000,75021510000.0,51275097000,24298137000.0,36279600000,122463538000,6001656000.0,56078434000,20614339000,17008875000,11863726000,KPMG,315750.0,74.0,-12434411000,3.5,4.0,3.5,3.5,4.0,17.6
Voltic Minerals ,41,2014,45061717000.0,132328273000,19218236000,0.6594702252329704,0.6594702252329704,0.12184378768398194,25.60855158893964,0.6852912302422325,0.18046219854197557,0.9229705048166741,1.2117738465150676,14079487000.0,40840041000,90683405000,87266556000.0,44248479000,19157202000.0,35944182000,109202120000,-13261418000.0,51333214000,16123378000,11681560000,9573480000,KPMG,334700.0,66.0,-9583722000,3.5,4.0,3.5,3.5,4.0,17.6
Voltic Minerals ,41,2015,48341376000.0,122246632000,15503824000,0.6045586270221334,0.6045586270221334,0.12816205030499328,25.529306414819633,0.7178445128860482,0.2779226171276566,0.38401322953549355,1.0316529987092715,-3714412000.0,33511512000,87754074000,73905256000.0,87266556000,32538985000.0,40946728000,118495882000,9293762000.0,55891520000,15667379000,10795102000,7794899000,KPMG,351440.0,65.0,-24744086000,3.5,4.0,3.5,3.5,4.0,17.6
Voltic Minerals ,41,2016,41660605000.0,136992444000,26509663000,0.6958912201026212,0.6958912201026212,0.03223260255142247,25.643191607968866,0.6367722295690994,0.14116786473992232,0.7133080707860342,1.3434183920983813,11005839000.0,47869835000,87232984000,95331839000.0,67109622000,5505119000.0,37934152000,101973030000,-16522852000.0,41810413000,4415623000,-2347241000,-2015886000,PWC,300000.0,82.0,-7521005000,3.5,4.0,3.5,4.0,4.0,18.0
Voltic Minerals ,41,2017,42943015000.0,146038216000,22966508000,0.705946729724499,0.705946729724499,0.06975112596554864,25.707134177827953,0.5979568115239096,0.27736233420395545,0.8981030533401134,1.1597715076094814,-3543155000.0,57226823000,87324546000,103095201000.0,63719662000,22660383000.0,38976307000,125919817000,23946787000.0,48315304000,10186330000,2662081000,1923720000,PWC,325000.0,62.0,-20736663000,3.5,3.5,3.5,3.5,4.0,18.0
Voltic Minerals ,41,2018,87588174000.0,153254968000,23890304000,0.4284806871644122,0.4284806871644122,0.08734625816502078,25.755368828855563,0.6368603920233111,0.32439965789561553,1.2745326493977482,1.0718945204374177,923796000.0,54610047000,97602019000,65666794000.0,42847115000,15411765000.0,35907520000,142975792000,17055975000.0,48625405000,13386248000,9943164000,6717605000,PWC,350000.0,59.0,-8694160000,4.0,3.5,3.5,3.0,4.0,18.0
Voltic Minerals ,41,2019,89060462000.0,160792627000,26018700000,0.4461160087893831,0.4461160087893831,0.055761487123411446,25.80338134064999,0.6269010332171512,0.22803805941469363,1.2146603539174767,1.2227727486787991,2128396000.0,59344022000,100801064000,71732165000.0,48856474000,20062478000.0,31608803000,131498373000,-11477419000.0,40129228000,8966036000,7103630000,5483732000,PWC,380000.0,60.0,-14578746000,3.5,3.0,3.5,2.0,3.5,18.0
HoneyWell Flour,42,2010,14275123000.0,25527658000,11134520000,0.44079778097935973,0.44079778097935973,0.142579785423324,23.963028328778396,0.26095727230441584,0.3720416134476965,1.683076239000933,0.8962388150333928,,17866031000,6661628000,11252535000.0,10615105000,-1325665000.0,2194443000,28483098000,,5834171000,3639728000,3102747000,1948396000,Transcend Chartered Accountants,52500.0,90.0,3274061000,4.0,3.0,3.5,3.0,3.5,18.0
HoneyWell Flour,42,2011,15815570000.0,32983854000,12666628000,0.5205056995462083,0.5205056995462083,0.0954476696386056,24.219284005952662,0.3791495378314493,0.29783039599180133,1.2397110979108068,1.125340812529414,1532108000.0,19478042000,12505813000,17168284000.0,15711759000,7847506000.0,2080394000,29310102000,827004000.0,5228626000,3148232000,3436157000,2412765000,Transcend Chartered Accountants,60500.0,91.0,-5434741000,4.0,3.0,3.5,3.0,3.0,18.0
HoneyWell Flour,42,2012,17016014000.0,47930278000,10126471000,0.6449836573032186,0.6449838995240168,0.07287151557935884,24.593013250226313,0.605284221385071,0.2649323930710913,0.8678845265379141,1.259591928745721,-2540157000.0,18918639000,29011441000,30914246000.0,21798567000,2734636000.0,3112595000,38052227000,8742125000.0,6493266000,3492752000,3664935000,2693975000,Transcend Chartered Accountants,124660.0,90.0,-40661000,4.0,3.0,3.5,3.5,3.5,18.5
HoneyWell Flour,42,2013,18553083000.0,55437478000,6868962000,0.6562599222136332,0.6622688760235421,0.06710994320484781,24.73852170017284,0.630784971856043,0.25468469949265965,0.7436399662642352,1.2128249294641524,-3257509000.0,20452446000,34969128000,36381395000.0,27503156000,-1794859000.0,4344720000,45709382000,7657155000.0,7921060000,3720406000,3814599000,2843079000,Transcend Chartered Accountants,136130.0,100.0,4637938000,4.0,3.0,3.5,3.5,3.5,17.7
HoneyWell Flour,42,2014,20605248000.0,63830440000,5874819000,0.6771877492932838,0.6771877492932838,0.08516444505160861,24.879496029500974,0.5653329351951827,0.2090577500712696,0.9883574595838677,1.1587772596931194,-994143000.0,27732658000,36085450000,43225192000.0,28059340000,6431524000.0,5281089000,55084305000,9374923000.0,10457631000,5436084000,4237432000,3351564000,Transcend Chartered Accountants,150000.0,109.0,-3079960000,4.0,3.0,3.5,3.5,3.5,10.0
HoneyWell Flour,42,2015,20315834000.0,67943444000,2187332000,0.7009890461248918,0.7009890461248918,0.03215212346315562,24.941941490180934,0.7253448765417307,0.2192325491278397,0.5845587067509264,1.384975360857586,-3687487000.0,18624169000,49282429000,47627610000.0,31860220000,5602147000.0,5551813000,49057511000,-6026794000.0,7503534000,2184526000,1434828000,1120267000,Transcend Chartered Accountants,150000.0,118.0,-4481880000,2.5,3.5,3.0,4.0,3.0,
HoneyWell Flour,42,2016,16362599000.0,76046576000,1169430000,0.7848345072104232,0.7848345072104232,-0.026951443546912618,25.05461183162697,0.7069061991693091,-0.0538485827064184,0.5034160932616881,1.4945150694386304,-1017902000.0,22257649000,53757796000,59683977000.0,44213225000,10131641000.0,6568929000,50883780000,1826269000.0,4361394000,-2049565000,-2869342000,-3023852000,Transcend Chartered Accountants,150000.0,91.0,-13155493000,2.5,3.5,3.0,4.0,3.0,
HoneyWell Flour,42,2017,52334665000.0,113151714000,871697000,0.5374823486986684,0.5374823486986684,0.07302397558025502,25.45199535694481,0.8848155229888961,0.2129640886659611,0.49439717724638205,2.1257974320267548,-297733000.0,13011890000,100118393000,60817049000.0,26318698000,-2533081000.0,5661680000,53227891000,2344111000.0,12712622000,8262788000,5469833000,4304955000,Transcend Chartered Accountants,140000.0,91.0,6838036000,2.5,3.5,3.0,4.0,3.0,
HoneyWell Flour,42,2018,56391664000.0,124835013000,6518925000,0.5482704519764819,0.5482704519764819,0.0759176594149912,25.550258806418753,0.8267717487240539,0.0913970450451338,0.7661535386497715,1.7465226909628628,5647228000.0,21611089000,103210062000,68443349000.0,28207256000,14725910000.0,6777684000,71476319000,18248428000.0,16052649000,9477182000,4872291000,4426978000,Transcend Chartered Accountants,180000.0,90.0,-10298932000,2.5,3.5,3.0,4.0,3.0,
Green Land Hotel,43,2008,5505399000.0,15414477000,474428000,0.49709283033086366,0.5819052121364007,0.09662416700871525,23.45857296971674,0.043148074371903766,0.32122236173281493,0.9870189084396435,2.38799615924687,474428000.0,4210445000,665105000,7662426000.0,4265820000,1744105000.0,1441506000,6454984000,6454984000.0,2925445000,1489411000,1285446000,872532000,PKF Professional Services,37500.0,130.0,-871573000,2.5,3.5,3.0,4.5,3.0,
Green Land Hotel,43,2009,6670445000.0,17580224000,680362000,0.5090606354048731,0.5729506278711473,0.12690122719710512,23.590040470874257,0.035075491643337425,0.3036119265886066,0.9035977117388745,2.452225317299685,205934000.0,5024662000,616635000,8949400000.0,5560729000,2317558000.0,1434720000,7169090000,714106000.0,3663987000,2230952000,1683063000,1172065000,PKF Professional Services,37500.0,130.0,-1145493000,2.5,3.5,2.5,4.5,3.0,21.8
Green Land Hotel,43,2011,5059466000.0,14518674000,830781000,0.6515201043841883,0.6515201043841883,0.1708002397464121,23.398701519858875,0.2555249191489526,0.3155177490253644,0.49841302193482273,2.0876733200315885,,3139857000,3709883000,9459208000.0,6299709000,1731034000.0,1838592000,6954476000,,3782361000,2479793000,2115919000,1448309000,PKF Professional Services,60000.0,132.0,-282725000,2.5,3.5,2.5,4.5,3.0,21.8
Green Land Hotel,43,2012,6459226000.0,15776084000,684141000,0.5905684832814024,0.5905684832814024,0.16344658154710637,23.481760959336125,0.24789237937627615,0.20888611221720285,1.3608710753644289,2.271776523814502,-146640000.0,3882787000,3910771000,9316858000.0,2853163000,2321133000.0,1799919000,6944382000,-10094000.0,4317894000,2578547000,2184870000,1728481000,PKF Professional Services,80000.0,135.0,-592652000,2.5,3.5,2.5,3.5,3.0,21.4
Green Land Hotel,43,2013,7370685000.0,17141365000,638243000,0.5700059476010224,0.5700059476010224,0.1037145524875061,23.564760385218133,0.23369994163241958,0.3491772915230875,1.6156017873764414,2.6350623233311423,-45898000.0,4561419000,4005936000,9770680000.0,2823356000,1722031000.0,1740341000,6505108000,-439274000.0,3398472000,1777809000,1346528000,876351000,PKF Professional Services,80000.0,133.0,-845680000,2.5,3.0,2.5,3.0,3.0,20.9
Green Land Hotel,43,2014,6981427000.0,18455389000,468474000,0.6217134193161683,0.6217133856288055,0.009187777076928588,23.638622251504792,0.24239104361333158,-0.3387649420061653,1.23418759222077,3.530286657825355,-169769000.0,4544354000,4473421000,11473963000.0,3682061000,-351189000.0,1779443000,5227731000,-1277377000.0,1720569000,169564000,-360728000,-482930000,PKF Professional Services,90000.0,133.0,-131741000,2.5,2.5,2.5,3.0,3.0,21.0
Green Land Hotel,43,2015,7190245000.0,19484968000,441555000,0.6309850239425592,0.6309850239425592,0.0393939574342642,23.692909133446793,0.22525420621681289,0.43162719633307867,0.9465165477428377,3.8847682343664487,-26919000.0,3959610000,4389071000,12294723000.0,4183350000,1378346000.0,1597090000,5015735000,-211996000.0,2166461000,767590000,192423000,109368000,PKF Professional Services,90000.0,134.0,-1268978000,2.5,2.5,2.5,3.0,3.0,21.0
